time,temperature_2m,relativehumidity_2m,precipitation,wind_speed_10m,pressure_msl,showers,rain,snowfall
2022-12-22 15:00:00,28.0,61,0.2,8.8,1014.1,0.0,0.2,0.0
2022-12-22 16:00:00,27.6,62,0.0,9.2,1013.9,0.0,0.0,0.0
2022-12-22 17:00:00,26.8,65,0.0,7.3,1014.0,0.0,0.0,0.0
2022-12-22 18:00:00,25.7,70,0.0,5.7,1014.5,0.0,0.0,0.0
2022-12-22 19:00:00,23.9,77,0.0,5.2,1015.0,0.0,0.0,0.0
2022-12-22 20:00:00,22.0,91,0.0,6.5,1016.2,0.0,0.0,0.0
2022-12-22 21:00:00,22.2,88,0.0,5.9,1016.8,0.0,0.0,0.0
2022-12-22 22:00:00,21.9,91,0.0,5.6,1017.0,0.0,0.0,0.0
2022-12-22 23:00:00,21.8,93,0.0,7.1,1017.0,0.0,0.0,0.0
2022-12-23 00:00:00,21.4,93,0.0,7.0,1017.0,0.0,0.0,0.0
2022-12-23 01:00:00,21.1,92,0.0,7.6,1016.8,0.0,0.0,0.0
2022-12-23 02:00:00,20.8,91,0.0,7.6,1016.2,0.0,0.0,0.0
2022-12-23 03:00:00,21.0,87,0.0,9.5,1015.7,0.0,0.0,0.0
2022-12-23 04:00:00,21.1,85,0.0,10.5,1015.3,0.0,0.0,0.0
2022-12-23 05:00:00,20.8,84,0.0,9.7,1015.3,0.0,0.0,0.0
2022-12-23 06:00:00,20.8,83,0.0,9.9,1015.5,0.0,0.0,0.0
2022-12-23 07:00:00,20.9,84,0.0,11.0,1016.2,0.0,0.0,0.0
2022-12-23 08:00:00,20.9,90,0.0,9.7,1016.8,0.0,0.0,0.0
2022-12-23 09:00:00,23.1,84,0.0,9.6,1017.3,0.0,0.0,0.0
2022-12-23 10:00:00,25.9,74,0.0,8.4,1017.9,0.0,0.0,0.0
2022-12-23 11:00:00,27.8,64,0.0,3.9,1018.0,0.0,0.0,0.0
2022-12-23 12:00:00,29.2,56,0.0,1.8,1017.4,0.0,0.0,0.0
2022-12-23 13:00:00,29.5,53,0.2,1.1,1016.8,0.0,0.2,0.0
2022-12-23 14:00:00,28.5,57,0.2,5.8,1016.0,0.0,0.2,0.0
2022-12-23 15:00:00,26.0,69,0.7,8.9,1015.9,0.0,0.7,0.0
2022-12-23 16:00:00,24.5,86,1.0,6.6,1015.8,0.0,1.0,0.0
2022-12-23 17:00:00,23.8,83,0.1,10.1,1015.5,0.0,0.1,0.0
2022-12-23 18:00:00,23.4,84,0.1,4.9,1015.3,0.0,0.1,0.0
2022-12-23 19:00:00,22.3,91,0.0,4.3,1015.6,0.0,0.0,0.0
2022-12-23 20:00:00,22.5,91,0.0,11.3,1016.1,0.0,0.0,0.0
2022-12-23 21:00:00,22.2,91,0.0,10.1,1016.1,0.0,0.0,0.0
2022-12-23 22:00:00,22.1,90,0.0,11.4,1016.4,0.0,0.0,0.0
2022-12-23 23:00:00,22.1,88,0.0,10.7,1016.7,0.0,0.0,0.0
2022-12-24 00:00:00,22.0,88,0.0,10.5,1016.7,0.0,0.0,0.0
2022-12-24 01:00:00,21.9,88,0.0,9.5,1016.4,0.0,0.0,0.0
2022-12-24 02:00:00,21.5,88,0.0,8.1,1016.3,0.0,0.0,0.0
2022-12-24 03:00:00,20.9,90,0.0,8.2,1016.0,0.0,0.0,0.0
2022-12-24 04:00:00,20.6,91,0.0,9.9,1015.8,0.0,0.0,0.0
2022-12-24 05:00:00,20.8,88,0.0,9.2,1015.8,0.0,0.0,0.0
2022-12-24 06:00:00,20.9,88,0.0,7.6,1016.2,0.0,0.0,0.0
2022-12-24 07:00:00,21.0,88,0.0,9.2,1016.6,0.0,0.0,0.0
2022-12-24 08:00:00,21.0,91,0.0,8.7,1017.0,0.0,0.0,0.0
2022-12-24 09:00:00,23.2,84,0.0,9.9,1017.5,0.0,0.0,0.0
2022-12-24 10:00:00,25.6,74,0.0,10.3,1018.2,0.0,0.0,0.0
2022-12-24 11:00:00,27.0,67,0.0,12.1,1018.3,0.0,0.0,0.0
2022-12-24 12:00:00,27.8,62,0.1,14.8,1018.1,0.0,0.1,0.0
2022-12-24 13:00:00,28.4,58,0.1,15.6,1017.3,0.0,0.1,0.0
2022-12-24 14:00:00,28.4,58,0.0,16.1,1016.2,0.0,0.0,0.0
2022-12-24 15:00:00,28.0,59,0.0,14.5,1015.5,0.0,0.0,0.0
2022-12-24 16:00:00,27.7,60,0.0,12.9,1015.1,0.0,0.0,0.0
2022-12-24 17:00:00,26.9,64,0.0,12.1,1015.0,0.0,0.0,0.0
2022-12-24 18:00:00,25.7,69,0.0,10.2,1015.1,0.0,0.0,0.0
2022-12-24 19:00:00,24.3,75,0.0,10.4,1015.5,0.0,0.0,0.0
2022-12-24 20:00:00,22.7,92,0.0,2.2,1016.1,0.0,0.0,0.0
2022-12-24 21:00:00,22.3,92,0.0,5.1,1016.6,0.0,0.0,0.0
2022-12-24 22:00:00,22.9,87,0.0,10.3,1016.9,0.0,0.0,0.0
2022-12-24 23:00:00,22.7,87,0.0,9.0,1017.2,0.0,0.0,0.0
2022-12-25 00:00:00,22.2,88,0.0,9.2,1016.9,0.0,0.0,0.0
2022-12-25 01:00:00,21.7,88,0.0,8.4,1016.5,0.0,0.0,0.0
2022-12-25 02:00:00,21.1,88,0.0,7.5,1015.8,0.0,0.0,0.0
2022-12-25 03:00:00,20.7,87,0.0,8.6,1015.3,0.0,0.0,0.0
2022-12-25 04:00:00,20.6,87,0.0,8.4,1015.1,0.0,0.0,0.0
2022-12-25 05:00:00,20.6,88,0.0,7.7,1015.1,0.0,0.0,0.0
2022-12-25 06:00:00,20.4,90,0.0,7.0,1015.2,0.0,0.0,0.0
2022-12-25 07:00:00,20.4,91,0.0,7.8,1015.5,0.0,0.0,0.0
2022-12-25 08:00:00,20.4,91,0.0,8.0,1015.8,0.0,0.0,0.0
2022-12-25 09:00:00,22.7,84,0.0,9.2,1016.8,0.0,0.0,0.0
2022-12-25 10:00:00,25.1,77,0.0,11.1,1017.3,0.0,0.0,0.0
2022-12-25 11:00:00,26.5,70,0.0,12.8,1017.1,0.0,0.0,0.0
2022-12-25 12:00:00,27.7,64,0.1,14.3,1016.6,0.0,0.1,0.0
2022-12-25 13:00:00,27.7,63,0.3,16.6,1016.1,0.0,0.3,0.0
2022-12-25 14:00:00,27.4,64,0.8,16.6,1015.4,0.0,0.8,0.0
2022-12-25 15:00:00,26.9,68,0.9,13.1,1014.7,0.0,0.9,0.0
2022-12-25 16:00:00,26.6,69,0.1,11.3,1014.5,0.0,0.1,0.0
2022-12-25 17:00:00,25.4,72,0.5,8.3,1014.8,0.0,0.5,0.0
2022-12-25 18:00:00,24.5,80,0.3,4.4,1015.1,0.0,0.3,0.0
2022-12-25 19:00:00,22.6,89,0.1,5.2,1015.5,0.0,0.1,0.0
2022-12-25 20:00:00,22.4,90,0.0,4.3,1015.7,0.0,0.0,0.0
2022-12-25 21:00:00,22.9,85,0.0,5.4,1016.0,0.0,0.0,0.0
2022-12-25 22:00:00,21.0,92,0.0,4.7,1016.8,0.0,0.0,0.0
2022-12-25 23:00:00,20.8,93,0.0,4.7,1017.2,0.0,0.0,0.0
2022-12-26 00:00:00,20.2,95,0.0,4.7,1017.2,0.0,0.0,0.0
2022-12-26 01:00:00,19.3,97,0.0,4.9,1016.9,0.0,0.0,0.0
2022-12-26 02:00:00,18.8,97,0.0,4.8,1016.5,0.0,0.0,0.0
2022-12-26 03:00:00,18.0,97,0.0,0.8,1016.1,0.0,0.0,0.0
2022-12-26 04:00:00,18.1,98,0.0,4.7,1015.8,0.0,0.0,0.0
2022-12-26 05:00:00,18.4,96,0.0,6.6,1015.8,0.0,0.0,0.0
2022-12-26 06:00:00,18.7,92,0.0,7.6,1015.9,0.0,0.0,0.0
2022-12-26 07:00:00,19.1,87,0.0,9.0,1016.2,0.0,0.0,0.0
2022-12-26 08:00:00,18.2,91,0.0,4.8,1016.6,0.0,0.0,0.0
2022-12-26 09:00:00,21.7,79,0.0,8.3,1017.1,0.0,0.0,0.0
2022-12-26 10:00:00,25.3,71,0.0,5.4,1017.5,0.0,0.0,0.0
2022-12-26 11:00:00,27.4,56,0.0,5.8,1017.5,0.0,0.0,0.0
2022-12-26 12:00:00,28.6,52,0.0,5.0,1016.9,0.0,0.0,0.0
2022-12-26 13:00:00,29.2,51,0.1,4.7,1016.0,0.0,0.1,0.0
2022-12-26 14:00:00,28.9,51,0.3,4.3,1015.1,0.0,0.3,0.0
2022-12-26 15:00:00,27.9,55,0.1,3.3,1014.2,0.0,0.1,0.0
2022-12-26 16:00:00,27.1,60,0.1,4.9,1013.9,0.0,0.1,0.0
2022-12-26 17:00:00,26.2,67,0.1,5.7,1014.1,0.0,0.1,0.0
2022-12-26 18:00:00,25.3,75,0.0,3.9,1014.3,0.0,0.0,0.0
2022-12-26 19:00:00,23.4,85,0.0,3.6,1014.7,0.0,0.0,0.0
2022-12-26 20:00:00,21.9,94,0.0,4.8,1015.3,0.0,0.0,0.0
2022-12-26 21:00:00,21.2,96,0.0,4.0,1015.8,0.0,0.0,0.0
2022-12-26 22:00:00,20.7,96,0.0,3.6,1016.4,0.0,0.0,0.0
2022-12-26 23:00:00,20.4,94,0.0,4.3,1016.6,0.0,0.0,0.0
2022-12-27 00:00:00,20.2,94,0.0,5.4,1016.7,0.0,0.0,0.0
2022-12-27 01:00:00,19.9,94,0.0,4.9,1016.6,0.0,0.0,0.0
2022-12-27 02:00:00,19.4,96,0.0,3.9,1016.5,0.0,0.0,0.0
2022-12-27 03:00:00,19.0,97,0.0,2.4,1016.2,0.0,0.0,0.0
2022-12-27 04:00:00,18.7,97,0.0,1.1,1015.8,0.0,0.0,0.0
2022-12-27 05:00:00,18.3,97,0.0,3.0,1015.9,0.0,0.0,0.0
2022-12-27 06:00:00,18.0,97,0.0,4.1,1016.3,0.0,0.0,0.0
2022-12-27 07:00:00,17.7,97,0.0,3.5,1016.6,0.0,0.0,0.0
2022-12-27 08:00:00,18.3,94,0.0,3.3,1016.9,0.0,0.0,0.0
2022-12-27 09:00:00,22.1,85,0.0,3.7,1017.5,0.0,0.0,0.0
2022-12-27 10:00:00,25.8,71,0.0,1.3,1018.3,0.0,0.0,0.0
2022-12-27 11:00:00,27.5,59,0.0,6.3,1018.4,0.0,0.0,0.0
2022-12-27 12:00:00,28.0,57,0.1,8.0,1017.8,0.0,0.1,0.0
2022-12-27 13:00:00,28.1,57,0.2,10.4,1016.9,0.0,0.2,0.0
2022-12-27 14:00:00,28.4,56,0.0,9.6,1015.7,0.0,0.0,0.0
2022-12-27 15:00:00,28.2,58,0.0,8.8,1015.1,0.0,0.0,0.0
2022-12-27 16:00:00,27.1,62,0.3,7.6,1014.9,0.0,0.3,0.0
2022-12-27 17:00:00,25.4,73,0.4,4.0,1015.3,0.0,0.4,0.0
2022-12-27 18:00:00,24.6,78,0.1,5.7,1015.6,0.0,0.1,0.0
2022-12-27 19:00:00,23.3,83,0.0,4.7,1016.0,0.0,0.0,0.0
2022-12-27 20:00:00,21.9,97,0.0,4.0,1016.3,0.0,0.0,0.0
2022-12-27 21:00:00,21.4,98,0.0,2.2,1016.9,0.0,0.0,0.0
2022-12-27 22:00:00,21.8,96,0.0,9.2,1017.2,0.0,0.0,0.0
2022-12-27 23:00:00,22.0,95,0.0,12.3,1017.3,0.0,0.0,0.0
2022-12-28 00:00:00,21.6,96,0.0,10.8,1017.2,0.0,0.0,0.0
2022-12-28 01:00:00,21.1,96,0.0,8.9,1016.9,0.0,0.0,0.0
2022-12-28 02:00:00,20.9,95,0.0,9.3,1016.5,0.0,0.0,0.0
2022-12-28 03:00:00,20.8,94,0.0,9.2,1015.8,0.0,0.0,0.0
2022-12-28 04:00:00,20.6,94,0.0,9.6,1015.6,0.0,0.0,0.0
2022-12-28 05:00:00,20.6,95,0.0,10.3,1015.4,0.0,0.0,0.0
2022-12-28 06:00:00,20.3,96,0.0,9.6,1015.5,0.0,0.0,0.0
2022-12-28 07:00:00,20.0,96,0.0,8.8,1015.9,0.0,0.0,0.0
2022-12-28 08:00:00,19.9,93,0.0,8.0,1016.8,0.0,0.0,0.0
2022-12-28 09:00:00,22.2,85,0.0,8.2,1017.9,0.0,0.0,0.0
2022-12-28 10:00:00,24.6,78,0.0,10.3,1018.4,0.0,0.0,0.0
2022-12-28 11:00:00,26.1,70,0.0,13.0,1018.5,0.0,0.0,0.0
2022-12-28 12:00:00,27.0,65,0.1,15.2,1018.1,0.0,0.1,0.0
2022-12-28 13:00:00,27.5,62,0.1,15.6,1017.6,0.0,0.1,0.0
2022-12-28 14:00:00,27.4,62,0.2,15.9,1016.7,0.0,0.2,0.0
2022-12-28 15:00:00,26.9,64,0.2,14.1,1016.1,0.0,0.2,0.0
2022-12-28 16:00:00,26.6,65,0.2,11.3,1016.1,0.0,0.2,0.0
2022-12-28 17:00:00,25.8,70,0.5,7.0,1016.3,0.0,0.5,0.0
2022-12-28 18:00:00,24.5,80,0.1,5.1,1016.5,0.0,0.1,0.0
2022-12-28 19:00:00,22.7,92,0.0,3.1,1017.0,0.0,0.0,0.0
2022-12-28 20:00:00,21.5,93,0.0,3.9,1017.3,0.0,0.0,0.0
2022-12-28 21:00:00,21.7,89,0.0,5.8,1017.5,0.0,0.0,0.0
2022-12-28 22:00:00,21.6,90,0.0,8.0,1018.1,0.0,0.0,0.0
2022-12-28 23:00:00,21.6,86,0.0,8.8,1018.6,0.0,0.0,0.0
2022-12-29 00:00:00,21.4,86,0.0,7.6,1018.3,0.0,0.0,0.0
2022-12-29 01:00:00,20.8,89,0.0,8.0,1017.8,0.0,0.0,0.0
2022-12-29 02:00:00,20.3,91,0.0,8.4,1017.6,0.0,0.0,0.0
2022-12-29 03:00:00,20.1,91,0.0,8.0,1017.0,0.0,0.0,0.0
2022-12-29 04:00:00,19.7,90,0.0,7.6,1016.8,0.0,0.0,0.0
2022-12-29 05:00:00,19.1,88,0.0,6.9,1016.9,0.0,0.0,0.0
2022-12-29 06:00:00,19.0,85,0.0,8.3,1017.0,0.0,0.0,0.0
2022-12-29 07:00:00,19.3,83,0.0,10.3,1017.3,0.0,0.0,0.0
2022-12-29 08:00:00,19.6,89,0.0,10.1,1018.3,0.0,0.0,0.0
2022-12-29 09:00:00,22.4,82,0.0,11.2,1018.7,0.0,0.0,0.0
2022-12-29 10:00:00,25.4,74,0.0,9.1,1019.1,0.0,0.0,0.0
2022-12-29 11:00:00,27.0,67,0.0,8.8,1019.2,0.0,0.0,0.0
2022-12-29 12:00:00,28.1,59,0.1,10.8,1018.9,0.0,0.1,0.0
2022-12-29 13:00:00,28.4,59,0.3,12.1,1017.9,0.0,0.3,0.0
2022-12-29 14:00:00,28.7,60,0.1,11.3,1016.9,0.0,0.1,0.0
2022-12-29 15:00:00,27.9,59,0.9,10.2,1016.3,0.0,0.9,0.0
2022-12-29 16:00:00,27.8,60,0.1,9.4,1015.8,0.0,0.1,0.0
2022-12-29 17:00:00,27.1,64,0.1,7.9,1015.5,0.0,0.1,0.0
2022-12-29 18:00:00,25.8,77,0.0,3.7,1015.7,0.0,0.0,0.0
2022-12-29 19:00:00,23.4,87,0.0,4.5,1015.9,0.0,0.0,0.0
2022-12-29 20:00:00,22.8,91,0.0,7.6,1016.6,0.0,0.0,0.0
2022-12-29 21:00:00,23.0,87,0.0,7.9,1017.4,0.0,0.0,0.0
2022-12-29 22:00:00,22.7,84,0.0,12.3,1018.1,0.0,0.0,0.0
2022-12-29 23:00:00,22.4,81,0.0,10.1,1018.3,0.0,0.0,0.0
2022-12-30 00:00:00,21.7,78,0.0,9.7,1017.8,0.0,0.0,0.0
2022-12-30 01:00:00,21.3,73,0.0,9.7,1017.3,0.0,0.0,0.0
2022-12-30 02:00:00,20.9,73,0.0,9.4,1016.9,0.0,0.0,0.0
2022-12-30 03:00:00,20.4,76,0.0,9.9,1016.5,0.0,0.0,0.0
2022-12-30 04:00:00,20.2,78,0.0,10.2,1016.1,0.0,0.0,0.0
2022-12-30 05:00:00,20.1,80,0.0,10.5,1016.2,0.0,0.0,0.0
2022-12-30 06:00:00,20.1,82,0.0,10.6,1016.4,0.0,0.0,0.0
2022-12-30 07:00:00,19.8,83,0.0,10.9,1016.9,0.0,0.0,0.0
2022-12-30 08:00:00,20.0,84,0.0,10.2,1017.7,0.0,0.0,0.0
2022-12-30 09:00:00,22.7,79,0.0,11.1,1018.2,0.0,0.0,0.0
2022-12-30 10:00:00,25.8,70,0.0,11.5,1018.6,0.0,0.0,0.0
2022-12-30 11:00:00,27.5,59,0.0,12.9,1018.4,0.0,0.0,0.0
2022-12-30 12:00:00,28.6,53,0.0,13.2,1017.9,0.0,0.0,0.0
2022-12-30 13:00:00,29.3,52,0.0,13.4,1017.0,0.0,0.0,0.0
2022-12-30 14:00:00,29.5,50,0.1,9.7,1015.9,0.0,0.1,0.0
2022-12-30 15:00:00,27.9,57,0.1,5.1,1015.3,0.0,0.1,0.0
2022-12-30 16:00:00,27.2,61,0.1,4.7,1014.8,0.0,0.1,0.0
2022-12-30 17:00:00,26.7,64,0.0,4.3,1014.5,0.0,0.0,0.0
2022-12-30 18:00:00,25.9,74,0.0,1.5,1014.9,0.0,0.0,0.0
2022-12-30 19:00:00,23.1,84,0.0,4.2,1015.3,0.0,0.0,0.0
2022-12-30 20:00:00,21.8,92,0.0,5.7,1015.6,0.0,0.0,0.0
2022-12-30 21:00:00,21.7,90,0.0,5.7,1016.4,0.0,0.0,0.0
2022-12-30 22:00:00,21.4,90,0.0,8.0,1016.8,0.0,0.0,0.0
2022-12-30 23:00:00,21.2,88,0.0,7.6,1017.3,0.0,0.0,0.0
2022-12-31 00:00:00,21.0,87,0.0,7.6,1017.3,0.0,0.0,0.0
2022-12-31 01:00:00,20.6,86,0.0,8.7,1017.0,0.0,0.0,0.0
2022-12-31 02:00:00,20.1,84,0.0,8.4,1016.5,0.0,0.0,0.0
2022-12-31 03:00:00,19.4,83,0.0,7.6,1015.9,0.0,0.0,0.0
2022-12-31 04:00:00,18.6,86,0.0,8.0,1015.9,0.0,0.0,0.0
2022-12-31 05:00:00,19.1,81,0.0,9.2,1016.2,0.0,0.0,0.0
2022-12-31 06:00:00,19.6,83,0.0,8.4,1016.6,0.0,0.0,0.0
2022-12-31 07:00:00,19.7,89,0.0,7.3,1017.1,0.0,0.0,0.0
2022-12-31 08:00:00,20.0,92,0.0,7.0,1017.6,0.0,0.0,0.0
2022-12-31 09:00:00,23.0,85,0.0,9.6,1018.5,0.0,0.0,0.0
2022-12-31 10:00:00,25.5,75,0.0,12.0,1019.1,0.0,0.0,0.0
2022-12-31 11:00:00,26.8,70,0.0,13.4,1019.2,0.0,0.0,0.0
2022-12-31 12:00:00,27.6,66,0.1,13.7,1018.6,0.0,0.1,0.0
2022-12-31 13:00:00,28.2,62,0.1,14.6,1017.8,0.0,0.1,0.0
2022-12-31 14:00:00,28.2,62,0.2,12.1,1017.1,0.0,0.2,0.0
2022-12-31 15:00:00,28.4,64,0.1,8.2,1016.3,0.0,0.1,0.0
2022-12-31 16:00:00,27.9,66,0.0,5.5,1015.7,0.0,0.0,0.0
2022-12-31 17:00:00,25.9,73,0.9,6.4,1016.0,0.0,0.9,0.0
2022-12-31 18:00:00,25.0,80,0.0,4.0,1016.1,0.0,0.0,0.0
2022-12-31 19:00:00,23.4,90,0.0,4.2,1016.5,0.0,0.0,0.0
2022-12-31 20:00:00,23.0,88,0.0,4.4,1017.0,0.0,0.0,0.0
2022-12-31 21:00:00,23.0,87,0.0,5.0,1017.7,0.0,0.0,0.0
2022-12-31 22:00:00,22.9,89,0.0,6.6,1018.1,0.0,0.0,0.0
2022-12-31 23:00:00,22.7,91,0.0,7.9,1018.5,0.0,0.0,0.0
2023-01-01 00:00:00,22.0,91,0.0,9.0,1018.2,0.0,0.0,0.0
2023-01-01 01:00:00,21.5,90,0.0,8.9,1017.5,0.0,0.0,0.0
2023-01-01 02:00:00,21.1,90,0.0,8.4,1017.1,0.0,0.0,0.0
2023-01-01 03:00:00,20.7,91,0.0,8.0,1016.7,0.0,0.0,0.0
2023-01-01 04:00:00,20.5,91,0.0,8.4,1016.1,0.0,0.0,0.0
2023-01-01 05:00:00,20.6,91,0.0,8.5,1015.9,0.0,0.0,0.0
2023-01-01 06:00:00,20.5,91,0.0,8.1,1016.3,0.0,0.0,0.0
2023-01-01 07:00:00,20.6,92,0.0,7.8,1016.8,0.0,0.0,0.0
2023-01-01 08:00:00,20.1,92,0.0,6.2,1017.3,0.0,0.0,0.0
2023-01-01 09:00:00,22.9,85,0.0,8.4,1017.8,0.0,0.0,0.0
2023-01-01 10:00:00,25.7,75,0.0,8.6,1018.3,0.0,0.0,0.0
2023-01-01 11:00:00,27.8,63,0.0,7.3,1018.5,0.0,0.0,0.0
2023-01-01 12:00:00,29.0,56,0.0,7.1,1018.0,0.0,0.0,0.0
2023-01-01 13:00:00,29.2,54,0.1,9.2,1017.2,0.0,0.1,0.0
2023-01-01 14:00:00,28.4,59,0.3,9.7,1016.7,0.0,0.3,0.0
2023-01-01 15:00:00,27.7,62,0.4,9.9,1016.1,0.0,0.4,0.0
2023-01-01 16:00:00,27.4,65,0.6,13.2,1015.4,0.0,0.6,0.0
2023-01-01 17:00:00,26.7,70,0.2,14.0,1015.4,0.0,0.2,0.0
2023-01-01 18:00:00,25.5,78,0.0,12.7,1015.5,0.0,0.0,0.0
2023-01-01 19:00:00,23.9,85,0.0,10.0,1016.0,0.0,0.0,0.0
2023-01-01 20:00:00,22.9,90,0.0,4.8,1016.7,0.0,0.0,0.0
2023-01-01 21:00:00,21.7,95,0.0,3.2,1017.3,0.0,0.0,0.0
2023-01-01 22:00:00,20.9,97,0.0,4.0,1018.1,0.0,0.0,0.0
2023-01-01 23:00:00,20.8,97,0.0,3.1,1018.3,0.0,0.0,0.0
2023-01-02 00:00:00,20.7,95,0.0,4.5,1018.2,0.0,0.0,0.0
2023-01-02 01:00:00,21.5,92,0.1,9.8,1017.8,0.0,0.1,0.0
2023-01-02 02:00:00,21.4,94,0.0,6.8,1017.0,0.0,0.0,0.0
2023-01-02 03:00:00,21.2,94,0.0,8.4,1016.6,0.0,0.0,0.0
2023-01-02 04:00:00,21.2,94,0.0,9.0,1016.1,0.0,0.0,0.0
2023-01-02 05:00:00,21.4,92,0.0,10.9,1016.0,0.0,0.0,0.0
2023-01-02 06:00:00,21.2,92,0.0,10.6,1016.4,0.0,0.0,0.0
2023-01-02 07:00:00,21.2,92,0.0,10.3,1016.9,0.0,0.0,0.0
2023-01-02 08:00:00,21.3,92,0.0,9.7,1017.4,0.0,0.0,0.0
2023-01-02 09:00:00,23.4,80,0.0,10.6,1018.3,0.0,0.0,0.0
2023-01-02 10:00:00,25.4,73,0.0,10.4,1018.7,0.0,0.0,0.0
2023-01-02 11:00:00,27.0,67,0.0,11.9,1018.7,0.0,0.0,0.0
2023-01-02 12:00:00,28.0,62,0.1,14.8,1018.1,0.0,0.1,0.0
2023-01-02 13:00:00,28.7,58,0.1,14.5,1017.0,0.0,0.1,0.0
2023-01-02 14:00:00,28.6,59,0.4,11.1,1016.1,0.0,0.4,0.0
2023-01-02 15:00:00,27.9,62,0.5,8.9,1015.5,0.0,0.5,0.0
2023-01-02 16:00:00,26.4,71,0.8,7.2,1015.5,0.0,0.8,0.0
2023-01-02 17:00:00,26.1,72,0.1,7.6,1015.5,0.0,0.1,0.0
2023-01-02 18:00:00,25.3,74,0.0,7.3,1015.6,0.0,0.0,0.0
2023-01-02 19:00:00,23.7,81,0.0,5.7,1016.0,0.0,0.0,0.0
2023-01-02 20:00:00,21.9,93,0.0,3.3,1016.9,0.0,0.0,0.0
2023-01-02 21:00:00,20.5,98,0.0,3.4,1017.5,0.0,0.0,0.0
2023-01-02 22:00:00,20.8,95,0.0,5.7,1018.0,0.0,0.0,0.0
2023-01-02 23:00:00,21.6,90,0.0,7.3,1018.3,0.0,0.0,0.0
2023-01-03 00:00:00,21.2,91,0.0,6.2,1018.1,0.0,0.0,0.0
2023-01-03 01:00:00,21.1,90,0.0,8.1,1017.7,0.0,0.0,0.0
2023-01-03 02:00:00,21.2,89,0.0,10.0,1017.4,0.0,0.0,0.0
2023-01-03 03:00:00,20.9,90,0.0,9.4,1017.1,0.0,0.0,0.0
2023-01-03 04:00:00,20.5,88,0.0,8.7,1016.7,0.0,0.0,0.0
2023-01-03 05:00:00,20.2,86,0.0,8.6,1016.7,0.0,0.0,0.0
2023-01-03 06:00:00,19.9,87,0.0,8.3,1017.0,0.0,0.0,0.0
2023-01-03 07:00:00,19.6,89,0.0,9.1,1017.5,0.0,0.0,0.0
2023-01-03 08:00:00,19.9,90,0.0,9.4,1018.0,0.0,0.0,0.0
2023-01-03 09:00:00,22.7,84,0.0,9.9,1018.6,0.0,0.0,0.0
2023-01-03 10:00:00,25.5,74,0.0,8.8,1019.2,0.0,0.0,0.0
2023-01-03 11:00:00,27.5,64,0.0,9.0,1019.3,0.0,0.0,0.0
2023-01-03 12:00:00,28.5,58,0.1,10.5,1018.7,0.0,0.1,0.0
2023-01-03 13:00:00,27.2,63,0.9,14.5,1018.5,0.0,0.9,0.0
2023-01-03 14:00:00,27.1,68,1.0,9.5,1017.7,0.0,1.0,0.0
2023-01-03 15:00:00,28.2,65,0.0,9.2,1016.6,0.0,0.0,0.0
2023-01-03 16:00:00,27.9,63,0.0,11.6,1016.0,0.0,0.0,0.0
2023-01-03 17:00:00,26.5,69,0.1,7.7,1015.8,0.0,0.1,0.0
2023-01-03 18:00:00,25.8,73,0.0,4.3,1015.9,0.0,0.0,0.0
2023-01-03 19:00:00,23.0,85,0.0,4.3,1016.3,0.0,0.0,0.0
2023-01-03 20:00:00,22.9,89,0.0,6.2,1016.7,0.0,0.0,0.0
2023-01-03 21:00:00,22.7,88,0.0,10.8,1017.1,0.0,0.0,0.0
2023-01-03 22:00:00,22.3,89,0.0,10.8,1017.6,0.0,0.0,0.0
2023-01-03 23:00:00,21.8,90,0.0,9.3,1017.9,0.0,0.0,0.0
2023-01-04 00:00:00,21.4,90,0.0,9.4,1017.8,0.0,0.0,0.0
2023-01-04 01:00:00,21.1,90,0.0,9.5,1017.4,0.0,0.0,0.0
2023-01-04 02:00:00,20.8,91,0.0,9.5,1017.3,0.0,0.0,0.0
2023-01-04 03:00:00,20.6,91,0.0,9.9,1016.9,0.0,0.0,0.0
2023-01-04 04:00:00,20.8,90,0.0,10.5,1016.7,0.0,0.0,0.0
2023-01-04 05:00:00,20.8,91,0.0,10.3,1016.5,0.0,0.0,0.0
2023-01-04 06:00:00,20.8,93,0.0,11.3,1017.0,0.0,0.0,0.0
2023-01-04 07:00:00,20.9,95,0.0,12.2,1017.5,0.0,0.0,0.0
2023-01-04 08:00:00,20.8,90,0.0,7.1,1018.0,0.0,0.0,0.0
2023-01-04 09:00:00,23.0,81,0.0,12.2,1018.8,0.0,0.0,0.0
2023-01-04 10:00:00,25.2,70,0.0,13.0,1019.2,0.0,0.0,0.0
2023-01-04 11:00:00,27.0,63,0.0,14.9,1019.3,0.0,0.0,0.0
2023-01-04 12:00:00,28.1,57,0.0,16.1,1018.8,0.0,0.0,0.0
2023-01-04 13:00:00,28.7,52,0.0,16.1,1017.6,0.0,0.0,0.0
2023-01-04 14:00:00,29.2,50,0.0,14.2,1016.5,0.0,0.0,0.0
2023-01-04 15:00:00,29.0,50,0.0,11.1,1015.8,0.0,0.0,0.0
2023-01-04 16:00:00,28.2,54,0.0,8.4,1015.3,0.0,0.0,0.0
2023-01-04 17:00:00,27.0,59,0.0,5.8,1015.4,0.0,0.0,0.0
2023-01-04 18:00:00,25.6,69,0.0,2.5,1015.4,0.0,0.0,0.0
2023-01-04 19:00:00,24.0,71,0.0,2.3,1015.9,0.0,0.0,0.0
